restaurant_name,dining_rating,delivery_rating,dining_votes,delivery_votes,cuisine,place,city,item_name,best_seller,votes,price,avg_rating,total_votes,price_per_vote,Log_Price,is_bestseller,restaurant_popularity,avg_rating_restaurant,avg_price_restaurant,avg_rating_cuisine,avg_price_cuisine,avg_rating_city,avg_price_city,is_highly_rated,is_expensive,segment
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Parmesan and Garlic Fries,NONE,0,120.0,3.75,325,120.0,4.795790546,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Cheese Fries with Chicken Rasher,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Classic Wedges,NONE,0,95.0,3.75,325,95.0,4.564348191,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Cheese Wedges,NONE,0,110.0,3.75,325,110.0,4.709530201,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Classic Garlic Bread with Herbs,NONE,8,90.0,3.75,325,10.0,4.510859507,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Cheese Garlic Bread with Herbs,BESTSELLER,11,110.0,3.75,325,9.166666667,4.709530201,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Burger,NONE,0,170.0,3.75,325,170.0,5.141663557,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Cheese Burger,NONE,8,180.0,3.75,325,20.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Cheese Burger with Bacon Type Chicken,NONE,0,210.0,3.75,325,210.0,5.351858133,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Cheese Burger with Sautéed Mushroom,NONE,0,200.0,3.75,325,200.0,5.303304908,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Double Decker Cheese Burger,NONE,0,230.0,3.75,325,230.0,5.442417711,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Double Chicken Burger,NONE,0,250.0,3.75,325,250.0,5.525452939,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Veg Grilled Sandwich with Fries,NONE,0,120.0,3.75,325,120.0,4.795790546,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Cheese Baked Sandwich with Fries,NONE,0,125.0,3.75,325,125.0,4.836281907,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Cheese Indulgence 4 Cheese and Butter Sandwich with Fries,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Peanut Butter Sandwich,NONE,0,120.0,3.75,325,120.0,4.795790546,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Peanut Butter and Banana Sandwich,NONE,0,125.0,3.75,325,125.0,4.836281907,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Nutella Sandwich,NONE,0,120.0,3.75,325,120.0,4.795790546,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Egg and Cheese Grilled Sandwich with Fries,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Grilled Sandwich with Fries,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Tikka Sandwich with Fries,NONE,0,145.0,3.75,325,145.0,4.983606622,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Barbecue Chicken Grilled Sandwich with Fries,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Hot Peri Peri Chicken Grilled Sandwich with Fries,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Salami Grilled Sandwich with Fries,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Egg and Chicken Rasher Bacon Type Chicken Sandwich with Fries,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Sausage and Egg Sandwich with Fries,NONE,0,110.0,3.75,325,110.0,4.709530201,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Pepperoni Grilled Sandwich with Fries,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Veg Grilled Panini,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Cheese Panini,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,"Cheese Indulgence, 4 Cheese with Butter",NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Egg and Cheese Grilled Panini,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Grilled Panini,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Tikka Panini,NONE,0,145.0,3.75,325,145.0,4.983606622,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Barbecue Chicken Grilled Panini,NONE,0,145.0,3.75,325,145.0,4.983606622,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Hot peri Peri Chicken Grilled Panini,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chicken Salami Grilled Panini,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Egg and Chicken Rasher Bacon Type Chicken Panini,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Lamb Pepperoni Grilled Panini,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Wonderland,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Magic Crackle,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Christmas Night,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Choco Brownie,NONE,0,185.0,3.75,325,185.0,5.225746674,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Rocko Rocher,NONE,0,200.0,3.75,325,200.0,5.303304908,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Choco Lava,NONE,0,200.0,3.75,325,200.0,5.303304908,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Crunchy,NONE,0,190.0,3.75,325,190.0,5.252273428,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Choco Almond,NONE,0,185.0,3.75,325,185.0,5.225746674,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,You Must Be Crazy,NONE,0,190.0,3.75,325,190.0,5.252273428,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Oreo Ice Cream,NONE,0,165.0,3.75,325,165.0,5.111987788,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Nutella Ice Cream,NONE,0,190.0,3.75,325,190.0,5.252273428,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Peanut Butter Cup,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Mocha Ice Cream,NONE,0,190.0,3.75,325,190.0,5.252273428,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Mud Pie Ice Cream,NONE,0,190.0,3.75,325,190.0,5.252273428,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Coffee Lovers Ice Cream,NONE,0,195.0,3.75,325,195.0,5.278114659,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Sticky Vanilla Ice Cream,NONE,0,190.0,3.75,325,190.0,5.252273428,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Marshmallow Ice Cream,NONE,0,190.0,3.75,325,190.0,5.252273428,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Lychee Ice Cream,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Fruit Mix Ice Cream,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,3 Idiots,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Banana Caramel,NONE,0,170.0,3.75,325,170.0,5.141663557,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Mango Praline,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Cake Berry,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Choco Berry Twist,NONE,0,170.0,3.75,325,170.0,5.141663557,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Naughty Nuts,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Roman Nuts,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chickee,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Arabian Delight Masoob,NONE,0,170.0,3.75,325,170.0,5.141663557,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Pan Pasand,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Chocolate Milkshake,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Belgium Chocolate Milkshake,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Nutella Hazelnut Milkshake,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Hershey Chocolate Milkshake,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Ferrero Rocher Milkshake,NONE,0,180.0,3.75,325,180.0,5.198497031,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Ferrero Rocher Hazelnut Milkshake,NONE,0,190.0,3.75,325,190.0,5.252273428,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Oreo Milkshake,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Dairy Milk Milkshake,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Snickers Milkshake,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Kitkat Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Brownie Milkshake,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Bourbon Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Milky Bar Milkshake,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,5 Star Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Marshmallow with Strawberry and Vanilla Milkshake,NONE,0,150.0,3.75,325,150.0,5.017279837,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Choco Frappe Milkshake,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Caramel Frappe Milkshake,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Coffee Shake Milkshake,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Oreo Frappe Milkshake,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Cold Coffee Milkshake,NONE,0,120.0,3.75,325,120.0,4.795790546,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Peanut Butter Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Vanilla Caramel Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Bubble Gum Milkshake,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Mango Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Strawberry Milkshake,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Strawberry and Banana Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Strawberry and Blackcurrant Milkshake,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Black Current Milkshake,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Banana Milkshake,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Litchi Milkshake,NONE,0,130.0,3.75,325,130.0,4.875197323,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Blueberry Milkshake,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Blackcurrant and Blue Berry Milkshake,NONE,0,160.0,3.75,325,160.0,5.081404365,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Blueberry and Banana Milkshake,NONE,0,170.0,3.75,325,170.0,5.141663557,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Mango and Litchi Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Italian Pizzeria,4.0,3.5,325,0,Shake,Mehdipatnam,Hyderabad,Mango and Strawberry Milkshake,NONE,0,140.0,3.75,325,140.0,4.94875989,1,178,3.75,179.5505618,3.913401264,188.8196326,3.939031141,245.1304823,0,0,weak
Al Rabea Mandi House,3.822264031,4.3,1,198,Mandi,Charminar,Hyderabad,Chicken Mandi,MUST TRY,146,300.0,4.061132016,199,2.040816327,5.707110265,1,14,4.061132016,466.4285714,3.756105398,213.7967126,3.939031141,245.1304823,1,1,weak
Al Rabea Mandi House,3.822264031,4.3,1,198,Mandi,Charminar,Hyderabad,Chicken Faham Mandi,BESTSELLER,33,350.0,4.061132016,199,10.29411765,5.860786223,1,14,4.061132016,466.4285714,3.756105398,213.7967126,3.939031141,245.1304823,1,1,weak
Al Rabea Mandi House,3.822264031,4.3,1,198,Mandi,Charminar,Hyderabad,Prawns Mandi,MUST TRY,0,440.0,4.061132016,199,440.0,6.089044875,1,14,4.061132016,466.4285714,3.756105398,213.7967126,3.939031141,245.1304823,1,1,weak
Al Rabea Mandi House,3.822264031,4.3,1,198,Mandi,Charminar,Hyderabad,Batair Mandi,MUST TRY,9,300.0,4.061132016,199,30.0,5.707110265,1,14,4.061132016,466.4285714,3.756105398,213.7967126,3.939031141,245.1304823,1,1,weak
Al Rabea Mandi House,3.822264031,4.3,1,198,Mandi,Charminar,Hyderabad,Mutton Mandi,MUST TRY,0,500.0,4.061132016,199,500.0,6.216606101,1,14,4.061132016,466.4285714,3.756105398,213.7967126,3.939031141,245.1304823,1,1,weak
Al Rabea Mandi House,3.822264031,4.3,1,198,Mandi,Charminar,Hyderabad,Fish Mandi,MUST TRY,0,450.0,4.061132016,199,450.0,6.11146734,1,14,4.061132016,466.4285714,3.756105398,213.7967126,3.939031141,245.1304823,1,1,weak
